date,time,computer.platform,computer.os,display.canvaswidth,display.canvasheight,display.width,display.height,display.refreshrate,blockcode,trialcode,trial_number,Age,Sex,Handedness,mousex,mousey,audio_condition_select
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,Mouse_test,105,19,Female,Right-handed,573,426,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,centermouse,105,19,Female,Right-handed,573,426,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,First_frame_trial_12,106,19,Female,Right-handed,573,426,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,reach_trial12,106,19,Female,Right-handed,573,426,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,Mouse_test,106,19,Female,Right-handed,572,404,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,centermouse,106,19,Female,Right-handed,572,404,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,First_frame_trial,107,19,Female,Right-handed,572,404,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,withdraw_trial1,107,19,Female,Right-handed,572,404,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,Mouse_test,107,19,Female,Right-handed,722,434,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,centermouse,107,19,Female,Right-handed,722,434,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_11,First_frame_trial_11,108,19,Female,Right-handed,722,434,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_11,withdraw_trial11,108,19,Female,Right-handed,722,434,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_11,Mouse_test,108,19,Female,Right-handed,689,427,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_11,centermouse,108,19,Female,Right-handed,689,427,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,First_frame_trial,109,19,Female,Right-handed,689,427,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,reach_trial1,109,19,Female,Right-handed,689,427,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,Mouse_test,109,19,Female,Right-handed,574,403,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,centermouse,109,19,Female,Right-handed,574,403,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,First_frame_trial,110,19,Female,Right-handed,574,403,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,withdraw_trial1,110,19,Female,Right-handed,574,403,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,Mouse_test,110,19,Female,Right-handed,761,427,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,centermouse,110,19,Female,Right-handed,761,427,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,First_frame_trial_11,111,19,Female,Right-handed,761,427,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,reach_trial1,111,19,Female,Right-handed,761,427,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,Mouse_test,111,19,Female,Right-handed,546,399,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,centermouse,111,19,Female,Right-handed,546,399,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,First_frame_trial,112,19,Female,Right-handed,546,399,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,reach_trial1,112,19,Female,Right-handed,546,399,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,Mouse_test,112,19,Female,Right-handed,582,411,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,centermouse,112,19,Female,Right-handed,582,411,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,First_frame_trial_12,113,19,Female,Right-handed,582,411,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,reach_trial12,113,19,Female,Right-handed,582,411,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,Mouse_test,113,19,Female,Right-handed,572,418,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,centermouse,113,19,Female,Right-handed,572,418,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,First_frame_trial_11,114,19,Female,Right-handed,572,418,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,reach_trial1,114,19,Female,Right-handed,572,418,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,Mouse_test,114,19,Female,Right-handed,544,432,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,centermouse,114,19,Female,Right-handed,544,432,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,First_frame_trial,115,19,Female,Right-handed,544,432,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,withdraw_trial1,115,19,Female,Right-handed,544,432,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,Mouse_test,115,19,Female,Right-handed,715,440,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_1,centermouse,115,19,Female,Right-handed,715,440,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,First_frame_trial,116,19,Female,Right-handed,715,440,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,reach_trial1,116,19,Female,Right-handed,715,440,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,Mouse_test,116,19,Female,Right-handed,591,394,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_1,centermouse,116,19,Female,Right-handed,591,394,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_12,First_frame_trial_12,117,19,Female,Right-handed,591,394,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_12,withdraw_trial12,117,19,Female,Right-handed,591,394,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_12,Mouse_test,117,19,Female,Right-handed,722,431,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_12,centermouse,117,19,Female,Right-handed,722,431,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_12,First_frame_trial_12,118,19,Female,Right-handed,722,431,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_12,withdraw_trial12,118,19,Female,Right-handed,722,431,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_12,Mouse_test,118,19,Female,Right-handed,735,438,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,withdraw_block_12,centermouse,118,19,Female,Right-handed,735,438,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,First_frame_trial_12,119,19,Female,Right-handed,735,438,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,reach_trial12,119,19,Female,Right-handed,735,438,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,Mouse_test,119,19,Female,Right-handed,659,435,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_12,centermouse,119,19,Female,Right-handed,659,435,2
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,First_frame_trial_11,120,19,Female,Right-handed,659,435,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,reach_trial1,120,19,Female,Right-handed,659,435,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,Mouse_test,120,19,Female,Right-handed,545,409,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,reach_block_11,centermouse,120,19,Female,Right-handed,545,409,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,debrief_block,debrief1,120,19,Female,Right-handed,545,409,1
2022-03-28,13:39:58,ios,ios,1080px,740px,1080,740,60,debrief_block,debrief2,120,19,Female,Right-handed,545,409,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,Welcome_block,Welcome_trial,0,0,0,0,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,Welcome_block,Consent1,0,0,0,0,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,Welcome_block,Consent2,0,0,0,0,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,Welcome_block,Consent3,0,0,0,0,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,Age,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,Sexoption1,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,Sexoption2,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,Sexoption3,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,Sexoption4,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,Sexother,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,Handednessoption1,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,Handednessoption2,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,Handednessoption3,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,Handednessoption4,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,demographics,thanks,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,sound_check_block,SoundCheck1,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,sound_check_block,SoundCheck2,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,sound_check_block,SoundCheck2,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,sound_check_block,SoundCheck2,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,sound_check_block,SoundCheck2,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,Instruction_block,Instructions1,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,Instruction_block,Instructions2,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,Instruction_block,begin_practice,0,20,Female,Right-handed,0,0,0
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_practice,First_frame_trial,0,20,Female,Right-handed,0,0,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_practice,reach_trial1,0,20,Female,Right-handed,0,0,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_practice,Mouse_test,0,20,Female,Right-handed,893,561,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_practice,centermouse,0,20,Female,Right-handed,893,561,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_practice,First_frame_trial,0,20,Female,Right-handed,893,561,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_practice,withdraw_trial1,0,20,Female,Right-handed,893,561,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_practice,Mouse_test,0,20,Female,Right-handed,1238,652,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_practice,centermouse,0,20,Female,Right-handed,1238,652,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_practice,repractice,0,20,Female,Right-handed,1238,652,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_practice,First_frame_trial,0,20,Female,Right-handed,1238,652,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_practice,reach_trial1,0,20,Female,Right-handed,1238,652,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_practice,Mouse_test,0,20,Female,Right-handed,948,577,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_practice,centermouse,0,20,Female,Right-handed,948,577,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_practice,First_frame_trial,0,20,Female,Right-handed,948,577,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_practice,withdraw_trial1,0,20,Female,Right-handed,948,577,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_practice,Mouse_test,0,20,Female,Right-handed,1241,666,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_practice,centermouse,0,20,Female,Right-handed,1241,666,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_practice,repractice,0,20,Female,Right-handed,1241,666,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,First_frame_trial,1,20,Female,Right-handed,1241,666,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,reach_trial1,1,20,Female,Right-handed,1241,666,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,Mouse_test,1,20,Female,Right-handed,891,566,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,centermouse,1,20,Female,Right-handed,891,566,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_12,First_frame_trial_12,2,20,Female,Right-handed,891,566,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_12,withdraw_trial12,2,20,Female,Right-handed,891,566,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_12,Mouse_test,2,20,Female,Right-handed,1225,658,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_12,centermouse,2,20,Female,Right-handed,1225,658,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,First_frame_trial,3,20,Female,Right-handed,1225,658,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,reach_trial1,3,20,Female,Right-handed,1225,658,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,Mouse_test,3,20,Female,Right-handed,904,563,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,centermouse,3,20,Female,Right-handed,904,563,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,First_frame_trial,4,20,Female,Right-handed,904,563,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,reach_trial1,4,20,Female,Right-handed,904,563,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,Mouse_test,4,20,Female,Right-handed,896,541,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,centermouse,4,20,Female,Right-handed,896,541,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,First_frame_trial_11,5,20,Female,Right-handed,896,541,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,reach_trial1,5,20,Female,Right-handed,896,541,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,Mouse_test,5,20,Female,Right-handed,892,560,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,centermouse,5,20,Female,Right-handed,892,560,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,First_frame_trial_11,6,20,Female,Right-handed,892,560,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,reach_trial1,6,20,Female,Right-handed,892,560,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,Mouse_test,6,20,Female,Right-handed,897,565,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,centermouse,6,20,Female,Right-handed,897,565,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,First_frame_trial_12,7,20,Female,Right-handed,897,565,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,reach_trial12,7,20,Female,Right-handed,897,565,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,Mouse_test,7,20,Female,Right-handed,895,578,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,centermouse,7,20,Female,Right-handed,895,578,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,First_frame_trial_12,8,20,Female,Right-handed,895,578,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,reach_trial12,8,20,Female,Right-handed,895,578,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,Mouse_test,8,20,Female,Right-handed,902,558,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,centermouse,8,20,Female,Right-handed,902,558,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,First_frame_trial_11,9,20,Female,Right-handed,902,558,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,reach_trial1,9,20,Female,Right-handed,902,558,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,Mouse_test,9,20,Female,Right-handed,908,560,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,centermouse,9,20,Female,Right-handed,908,560,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,First_frame_trial,10,20,Female,Right-handed,908,560,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,withdraw_trial1,10,20,Female,Right-handed,908,560,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,Mouse_test,10,20,Female,Right-handed,1217,649,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,centermouse,10,20,Female,Right-handed,1217,649,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,First_frame_trial_11,11,20,Female,Right-handed,1217,649,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,reach_trial1,11,20,Female,Right-handed,1217,649,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,Mouse_test,11,20,Female,Right-handed,908,557,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,centermouse,11,20,Female,Right-handed,908,557,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,First_frame_trial_11,12,20,Female,Right-handed,908,557,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,withdraw_trial11,12,20,Female,Right-handed,908,557,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,Mouse_test,12,20,Female,Right-handed,1205,641,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,centermouse,12,20,Female,Right-handed,1205,641,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,First_frame_trial,13,20,Female,Right-handed,1205,641,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,withdraw_trial1,13,20,Female,Right-handed,1205,641,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,Mouse_test,13,20,Female,Right-handed,1232,647,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,centermouse,13,20,Female,Right-handed,1232,647,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,First_frame_trial_11,14,20,Female,Right-handed,1232,647,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,reach_trial1,14,20,Female,Right-handed,1232,647,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,Mouse_test,14,20,Female,Right-handed,942,566,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,centermouse,14,20,Female,Right-handed,942,566,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,First_frame_trial,15,20,Female,Right-handed,942,566,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,reach_trial1,15,20,Female,Right-handed,942,566,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,Mouse_test,15,20,Female,Right-handed,935,551,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,centermouse,15,20,Female,Right-handed,935,551,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,First_frame_trial,16,20,Female,Right-handed,935,551,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,reach_trial1,16,20,Female,Right-handed,935,551,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,Mouse_test,16,20,Female,Right-handed,915,576,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,centermouse,16,20,Female,Right-handed,915,576,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,First_frame_trial_12,17,20,Female,Right-handed,915,576,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,reach_trial12,17,20,Female,Right-handed,915,576,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,Mouse_test,17,20,Female,Right-handed,906,545,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,centermouse,17,20,Female,Right-handed,906,545,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,First_frame_trial_11,18,20,Female,Right-handed,906,545,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,withdraw_trial11,18,20,Female,Right-handed,906,545,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,Mouse_test,18,20,Female,Right-handed,1234,648,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,centermouse,18,20,Female,Right-handed,1234,648,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,First_frame_trial_11,19,20,Female,Right-handed,1234,648,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,reach_trial1,19,20,Female,Right-handed,1234,648,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,Mouse_test,19,20,Female,Right-handed,908,573,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,centermouse,19,20,Female,Right-handed,908,573,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_12,First_frame_trial_12,20,20,Female,Right-handed,908,573,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_12,withdraw_trial12,20,20,Female,Right-handed,908,573,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_12,Mouse_test,20,20,Female,Right-handed,1234,632,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_12,centermouse,20,20,Female,Right-handed,1234,632,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,First_frame_trial_12,21,20,Female,Right-handed,1234,632,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,reach_trial12,21,20,Female,Right-handed,1234,632,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,Mouse_test,21,20,Female,Right-handed,915,545,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_12,centermouse,21,20,Female,Right-handed,915,545,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,First_frame_trial,22,20,Female,Right-handed,915,545,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,withdraw_trial1,22,20,Female,Right-handed,915,545,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,Mouse_test,22,20,Female,Right-handed,1274,625,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_1,centermouse,22,20,Female,Right-handed,1274,625,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,First_frame_trial_11,23,20,Female,Right-handed,1274,625,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,reach_trial1,23,20,Female,Right-handed,1274,625,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,Mouse_test,23,20,Female,Right-handed,918,560,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_11,centermouse,23,20,Female,Right-handed,918,560,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,First_frame_trial_11,24,20,Female,Right-handed,918,560,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,withdraw_trial11,24,20,Female,Right-handed,918,560,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,Mouse_test,24,20,Female,Right-handed,1206,637,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,withdraw_block_11,centermouse,24,20,Female,Right-handed,1206,637,1
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,First_frame_trial,25,20,Female,Right-handed,1206,637,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,reach_trial1,25,20,Female,Right-handed,1206,637,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,Mouse_test,25,20,Female,Right-handed,903,582,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,centermouse,25,20,Female,Right-handed,903,582,2
2022-03-28,13:43:39,win,win10,1920px,1080px,1920,1080,60,reach_block_1,First_frame_trial,26,20,Female,Right-handed,903,582,2
