"ID","trial_number","RT","Action_Dir","Action_length","Sound","x_disp","y_disp","eucl_disp"
25,13,1093,"R","3","S2",16.7017543859648,-9.30263157894728,19.1177287841083
25,14,1105,"W","1","S2",-102.964912280702,23.5394736842105,105.621399263133
25,15,1120,"W","1","S2",-89.6315789473686,25.3157894736843,93.1381186264478
25,16,1170,"W","1","S1",-92.4385964912281,14.0657894736843,93.502623250827
25,17,1636,"R","1","S2",49.0701754385965,-23.1578947368421,54.2602083134344
25,18,1171,"W","1","S1",-93.140350877193,15.25,94.3805459908271
25,19,959,"W","2","S2",-52.6491228070176,16.8421052631579,55.2773610264068
25,20,1144,"R","1","S2",40.6491228070175,-6.57894736842104,41.1780734548916
25,21,1060,"W","3","S1",-135.59649122807,36.1315789473684,140.32782842542
25,22,1074,"R","1","S1",21.7017543859648,-17.2368421052631,27.7141636927856
25,23,1130,"R","1","S2",38.5438596491227,-13.0921052631578,40.706662069898
25,24,980,"W","1","S2",-45.421052631579,14.6578947368422,47.7276219843081
25,25,1056,"W","2","S1",-93.3508771929826,19.8026315789474,95.4281430718991
25,26,1082,"W","3","S2",-107.526315789474,21.3289473684212,109.621314456188
25,27,1157,"W","3","S2",-74.5438596491229,34.9473684210527,82.3292510043965
25,28,1418,"W","2","S2",-83.5263157894738,13.8815789473684,84.6719768485118
25,29,1194,"W","3","S1",-64.719298245614,31.9868421052632,72.192420885241
25,30,994,"R","3","S2",23.719298245614,-5.75,24.4063026545273
25,31,1040,"W","3","S1",-31.7368421052631,30.2105263157895,43.8166982677998
25,32,1564,"R","1","S1",21.7017543859648,-10.7236842105262,24.2066839215088
25,33,1564,"W","1","S2",-120.508771929825,21.7631578947369,122.4581526628
25,34,1308,"W","1","S1",-71.3859649122808,20.5789473684212,74.2929946983538
25,35,1038,"W","2","S1",-72.2982456140351,15.6578947368422,73.9743603315187
25,36,1107,"R","3","S1",78.4561403508771,-14.0394736842105,79.7024013445403
25,37,1113,"W","1","S2",-60.859649122807,7.5526315789474,61.3264961914383
25,38,1142,"R","1","S2",52.578947368421,-9.53947368421052,53.437320896008
25,39,892,"W","1","S1",-68.578947368421,28.8684210526317,74.4073770283074
25,40,922,"R","3","S1",100.912280701754,-9.30263157894728,101.340156654326
25,41,971,"W","2","S2",-42.1228070175439,7.96052631578948,42.8684131997164
25,42,952,"W","2","S2",-12.6491228070176,6.18421052631584,14.0799420318696
25,43,1031,"W","3","S2",-57,29.6184210526317,64.2359001310869
25,44,2059,"W","2","S1",16.8245614035086,0.855263157894797,16.8462856882365
25,45,1125,"R","3","S2",20.2105263157895,-7.52631578947364,21.5664276903733
25,46,1051,"W","3","S2",-30.3333333333335,41.4605263157895,51.3720386347806
25,47,1491,"R","3","S1",52.4912280701753,-29.4342105263157,60.1805763816087
25,48,1608,"R","1","S1",25.9122807017543,-13.0921052631578,29.0318706146902
25,49,1178,"W","3","S1",-155.245614035088,37.3157894736843,159.667369306242
25,50,1420,"R","1","S2",19.5964912280701,4.67105263157896,20.1455007666429
25,51,1359,"W","3","S2",-70.3333333333335,26.6578947368422,75.2158303123641
25,52,963,"W","3","S1",-93.4912280701756,7.71052631578948,93.8086453485822
25,53,1334,"W","1","S1",-93.8421052631579,18.2105263157895,95.5926984079834
25,54,1034,"W","2","S2",-106.684210526316,5.59210526315792,106.830671704794
25,55,1065,"W","1","S2",-72.7894736842106,20.5789473684212,75.6425842632088
25,56,1101,"R","3","S2",38.4561403508771,-29.4342105263157,48.4277552648668
25,57,975,"W","2","S1",-73.7017543859649,12.1052631578948,74.6892629210584
25,58,1217,"R","1","S1",72.9298245614035,-9.53947368421052,73.551076598027
25,59,907,"R","1","S1",43.4561403508771,12.9605263157895,45.3476722288742
25,60,947,"W","2","S1",-53.3508771929826,18.0263157894738,56.3139783553119
25,61,946,"W","1","S2",-21.5614035087719,17.6184210526317,27.8442611978824
25,62,1420,"W","2","S2",-30.1929824561405,25.1315789473684,39.2837428204674
25,63,861,"W","3","S2",-34.5438596491229,30.8026315789474,46.2826139240932
25,64,987,"W","1","S1",-13.140350877193,16.4342105263158,21.0416752374666
25,65,869,"W","1","S1",-22.2631578947369,22.9473684210527,31.9723304889949
25,66,1571,"W","3","S1",-19.1052631578948,21.921052631579,29.0782329038211
25,67,966,"R","3","S2",65.8245614035087,-25.8815789473683,70.7299725206588
25,68,872,"W","2","S1",-31.5964912280701,13.2894736842105,34.2775198742388
25,69,1099,"W","2","S2",-35.1052631578948,3.81578947368428,35.3120340775284
25,70,1084,"R","2","S2",58.5438596491227,-32.8684210526316,67.1395308675095
25,71,581,"W","3","S1",-54.8947368421054,30.2105263157895,62.6586628746658
25,72,776,"R","3","S1",73.5438596491227,-27.6578947368421,78.5726315797307
25,73,1114,"R","1","S2",79.2456140350877,-15.4605263157895,80.7396756109368
25,74,927,"R","1","S2",60.2982456140351,2.3026315789474,60.3421953223353
25,75,921,"W","1","S2",-128.929824561404,36.5657894736843,134.014762698996
25,76,823,"W","2","S1",-40.0175438596491,26.3157894736843,47.8949328445318
25,77,1882,"W","3","S2",-49.280701754386,12.4473684210527,50.8283832716934
25,78,986,"W","2","S2",-15.4561403508771,11.5131578947369,19.2729105029613
25,79,834,"W","2","S2",5.59649122807014,9.73684210526324,11.2306192281945
25,80,944,"W","1","S2",-8.22807017543869,7.5526315789474,11.1688577114787
25,81,753,"W","1","S1",0.894736842105203,-0.736842105263122,1.15909029187073
25,82,888,"R","3","S1",57.4035087719298,-20.5526315789473,60.9719073356653
25,83,881,"W","3","S2",-49.280701754386,23.6973684210527,54.6822899619964
25,84,812,"W","3","S1",13.8771929824561,13.0394736842105,19.0421731699286
25,85,961,"R","2","S1",72.578947368421,-30.5,78.7270830217152
25,86,998,"R","1","S1",61,-13.6842105263157,62.5160588787276
25,87,933,"R","1","S1",51.8771929824561,-14.8684210526316,53.9658512055293
25,88,1021,"R","3","S2",38.4561403508771,-30.0263157894736,48.7899002927405
25,89,939,"W","1","S2",-48.2280701754387,-1.32894736842104,48.2463765888701
25,90,927,"R","2","S1",52.2280701754386,-8,52.8372152393608
25,91,879,"R","3","S2",41.9649122807017,-5.15789473684208,42.2807017543859
25,92,835,"R","2","S2",12.2280701754386,4.43421052631584,13.0072258074941
25,93,787,"W","3","S1",14.578947368421,8.89473684210532,17.0781161098494
25,94,987,"R","3","S1",49.6842105263157,-11.6710526315788,51.0365971157203
25,95,934,"W","2","S1",-5.63157894736855,17.4342105263158,18.3212002367843
25,96,751,"R","2","S2",29.7719298245613,-5.63157894736833,30.2998760215128
25,97,926,"W","1","S1",-41.2105263157896,18.8026315789474,45.2973115484575
25,98,932,"R","1","S2",49.0701754385965,-3.61842105263156,49.2034052529778
25,99,1253,"R","1","S2",65.9122807017543,-4.80263157894728,66.0870185239882
25,100,1064,"R","3","S2",40.5614035087718,-17.5921052631578,44.2120981428323
25,101,1260,"R","2","S1",54.3333333333333,-37.0131578947368,65.742565879739
25,102,921,"W","1","S1",-106.473684210526,12.8815789473684,107.250083941879
25,103,920,"R","3","S1",44.7719298245613,3.72368421052636,44.9265124877857
25,104,779,"R","2","S2",41,-2.67105263157885,41.0869142448136
25,105,1156,"W","3","S2",-83.6666666666667,29.6184210526317,88.754503980148
25,106,1036,"R","2","S1",38.1929824561403,-29.9078947368421,48.5096493131528
25,107,2414,"R","2","S1",48.719298245614,-39.9736842105262,63.0195640329887
25,108,768,"W","1","S2",-55.9473684210527,2.22368421052636,55.9915422604982
25,109,734,"W","3","S1",-31.7368421052631,23.6973684210527,39.6079842569337
25,110,913,"R","1","S1",55.3859649122807,-17.2368421052631,58.0061534238063
25,111,946,"W","2","S1",11.9122807017543,19.2105263157895,22.6041313225487
25,112,865,"R","3","S1",22.3157894736842,-8.11842105263156,23.746646504751
25,113,939,"R","1","S2",-16.1929824561404,-3.61842105263156,16.5923371391434
25,114,947,"R","1","S1",-4.96491228070181,-7.17105263157885,8.72206109815435
25,115,868,"R","2","S2",14.3333333333333,1.47368421052636,14.4088927262575
25,116,1122,"R","1","S1",58.1929824561403,-19.0131578947368,61.2202856924961
25,117,1053,"W","2","S2",-44.2280701754387,23.9473684210527,50.2951155256369
25,118,925,"W","3","S2",25.1052631578946,30.2105263157895,39.2804040012848
25,119,745,"W","2","S2",12.6140350877192,15.6578947368422,20.1068035446772
25,120,759,"R","3","S2",27.9298245614035,-2.1973684210526,28.0161297828343
26,1,844,"W","2","S1",15.0234260614934,-28.75,32.4386471762489
26,2,626,"W","1","S2",46.8067349926794,-26.9375,54.0046233847151
26,3,633,"R","3","S1",88.9721815519766,-49.34375,101.739150547763
26,4,614,"W","2","S2",13.6178623718888,-25.9375,29.2950521731863
26,5,637,"R","3","S2",96,-42.3125,104.911141716454
26,6,650,"W","3","S1",12.1068814055636,-20.5625,23.8619568271
26,7,592,"R","1","S1",70.8389458272328,-26.5625,75.6552883291289
26,8,575,"R","1","S2",91.9224011713031,-44.84375,102.277513418935
26,9,572,"R","3","S1",63.6720351390923,-40.90625,75.6799137672361
26,10,875,"W","1","S1",35.5622254758418,-35.375,50.1603678793788
26,11,615,"W","2","S1",13.6178623718888,-31.5625,34.3749557356763
26,12,493,"W","1","S2",55.2401171303075,-24.125,60.2784054663864
26,13,587,"R","3","S2",62.2664714494875,-45.125,76.8984986314417
26,14,765,"W","3","S2",19.1346998535871,-12.125,22.6528665622448
26,15,651,"W","3","S2",34.5959004392387,-13.53125,37.1479616367334
26,16,670,"R","1","S2",79.2723279648609,-37.8125,87.8287375362897
26,17,559,"R","1","S1",56.783308931186,-27.96875,63.2976709661343
26,18,472,"R","3","S1",49.6163982430454,-45.125,67.0675226887983
26,19,1018,"W","3","S1",13.5124450951685,-7.90625,15.655508982861
26,20,664,"W","2","S2",36.1068814055636,-20.3125,41.4283060368806
26,21,592,"W","2","S2",36.1068814055636,-16.09375,39.5311987409683
26,22,494,"W","1","S1",39.7789165446559,-29.75,49.6731788943158
26,23,627,"R","1","S2",87.7057101024891,-36.40625,94.9616060502578
26,24,488,"W","1","S1",11.6676427525622,-24.125,26.7983117453585
26,25,745,"W","2","S1",34.701317715959,-35.78125,49.8445513851457
26,26,804,"W","1","S2",51.0234260614934,-19.90625,54.7690496185134
26,27,627,"W","2","S2",3.77891654465589,-25.9375,26.2113356489415
26,28,524,"R","1","S1",79.2723279648609,-37.8125,87.8287375362897
26,29,563,"W","2","S1",-1.84333821376276,-23.125,23.1983516821846
26,30,548,"R","3","S2",60.8609077598829,-50.75,79.2440066715268
26,31,678,"W","1","S2",20.1010248901903,-24.125,31.4017010150095
26,32,434,"W","3","S2",10.701317715959,-2.28125,10.9417687062192
26,33,502,"W","2","S1",7.99560761346993,-28.75,29.8411166196672
26,34,587,"R","3","S1",84.7554904831626,-8.5625,85.1869096357619
26,35,594,"W","3","S1",10.701317715959,4.75,11.708146772991
26,36,595,"W","1","S1",48.212298682284,-5.84375,48.5651640406193
26,37,582,"R","1","S1",49.7554904831626,-15.3125,52.0584430181127
26,38,553,"R","1","S2",25.8609077598829,-15.3125,30.0542710178632
26,39,670,"W","2","S2",9.40117130307476,7.8125,12.2236319528918
26,40,453,"R","3","S2",41.1830161054173,-24.03125,47.6816714482783
26,41,577,"W","2","S1",9.40117130307476,12.03125,15.2686934094655
26,42,467,"R","3","S1",27.1273792093705,-18.40625,32.7823846269835
26,43,435,"R","1","S1",39.9165446559298,-8.28125,40.7665259598035
26,44,445,"R","3","S2",27.1273792093705,-31.0625,41.2404365764838
26,45,560,"W","3","S1",2.26793557833093,-9.3125,9.58468507763605
26,46,686,"W","3","S2",31.7847730600292,-7.90625,32.7533294115279
26,47,650,"W","1","S2",84.756954612006,1.1875,84.7652730270577
26,48,501,"R","3","S2",32.7496339677892,-12.78125,35.1553534555788
26,49,550,"W","2","S2",26.2679355783309,-7.65625,27.3609686160751
26,50,547,"W","1","S1",15.8843338213762,-0.21875,15.8858400001831
26,51,516,"R","1","S2",35.6998535871157,-11.09375,37.383831200186
26,52,521,"R","1","S1",20.2386530014642,-9.6875,22.4377078054706
26,53,423,"R","3","S1",35.5607613469986,-11.375,37.3357519353526
26,54,617,"W","2","S2",38.9180087847731,-2.03125,38.9709813108956
26,55,542,"W","1","S2",34.1566617862372,-5.84375,34.6529502126716
26,56,493,"W","3","S2",41.6237188872622,0.53125,41.6271089624096
26,57,507,"W","3","S1",26.1625183016106,0.53125,26.1679114650866
26,58,497,"W","3","S2",44.4348462664716,6.15625,44.8592797176623
26,59,541,"W","1","S1",55.2401171303075,9.625,56.0723743528851
26,60,397,"W","3","S1",37.4070278184481,3.34375,37.5561765129606
26,61,478,"W","3","S1",40.2181551976573,11.78125,41.9082075382061
26,62,902,"R","1","S2",45.5387994143484,5.78125,45.9043037596995
26,63,490,"R","1","S2",38.5109809663251,-15.3125,41.4435557262966
26,64,564,"R","1","S1",38.5109809663251,-15.3125,41.4435557262966
26,65,739,"W","1","S2",46.8067349926794,-15.6875,49.3656570595887
26,66,520,"W","1","S1",39.7789165446559,2.59375,39.8633884727477
26,67,645,"R","3","S2",36.9663250366033,-32.46875,49.2009035818886
26,68,503,"W","3","S2",44.4348462664716,8.96875,45.3309390955831
26,69,675,"W","1","S2",41.1844802342607,8.21875,41.996538711288
26,70,616,"W","1","S1",36.9677891654467,-0.21875,36.9684363659517
26,71,519,"W","3","S2",40.2181551976573,16,43.2839463023284
26,72,626,"W","2","S1",12.212298682284,10.625,16.1873674235595
26,73,387,"W","2","S1",26.2679355783309,-6.25,27.0012395927917
26,74,526,"W","2","S2",34.701317715959,14.84375,37.7427922295957
26,75,519,"R","3","S1",25.7218155197658,-17,30.8319930207709
26,76,527,"R","3","S1",10.2606149341142,-7.15625,12.5096815662377
26,77,746,"R","2","S1",12.1273792093705,-5.1875,13.1902798582089
26,78,526,"R","1","S1",8.99414348462665,-2.65625,9.37818111813543
26,79,783,"W","1","S2",10.2620790629576,4,11.0140940024313
26,80,502,"R","2","S2",28.9941434846266,-26.28125,39.1326520692071
26,81,423,"R","3","S2",17.2884333821377,-14.1875,22.3645944532561
26,82,581,"W","2","S2",36.1068814055636,-2.03125,36.1639718697758
26,83,407,"W","2","S1",24.8623718887263,-7.65625,26.0145286329741
26,84,490,"R","3","S1",36.9663250366033,-26.84375,45.6847469159489
26,85,553,"R","1","S2",-5.0614934114202,8.59375,9.97352769166207
26,86,499,"W","1","S1",35.5622254758418,16.65625,39.2696135053188
26,87,750,"W","1","S1",15.8843338213762,9.625,18.5729019258951
26,88,612,"W","2","S2",29.0790629575404,-13.28125,31.9684767239713
26,89,507,"R","1","S1",20.2386530014642,-4.0625,20.6423589147092
26,90,496,"R","1","S2",16.0219619326501,1.5625,16.0979710032442
26,91,469,"R","1","S1",-0.844802342606158,-2.65625,2.78735628518725
26,92,722,"W","1","S2",20.1010248901903,2.59375,20.2676772398454
26,93,725,"W","3","S1",23.3513909224012,8.96875,25.0145144780645
26,94,492,"R","3","S2",27.1273792093705,-18.40625,32.7823846269835
26,95,624,"W","3","S2",9.29575402635442,7.5625,11.9834239334376
26,96,654,"W","3","S1",21.9458272327965,6.15625,22.7929538891793
26,97,434,"R","3","S2",8.85505124450958,-15.59375,17.9325673456254
26,98,627,"W","3","S2",20.5402635431919,10.375,23.0118024375271
26,99,446,"R","2","S2",20.5607613469986,-2.375,20.6974764685995
26,100,424,"R","1","S2",-6.46705710102492,11.40625,13.112031368572
26,101,485,"W","1","S1",18.6954612005857,-0.21875,18.6967409209494
26,102,584,"W","3","S1",9.29575402635442,11.78125,15.0069615339343
26,103,465,"W","1","S2",38.3733528550513,-0.21875,38.3739763498751
26,104,588,"R","3","S1",17.2884333821377,-5.75,18.2195617073686
26,106,569,"R","2","S1",13.5329428989751,-15.03125,20.2257019672846
26,107,438,"R","1","S1",17.4275256222547,7.1875,18.8514934571335
26,108,825,"W","2","S1",22.0512445095169,5,22.6110014023815
26,109,493,"R","3","S2",25.7218155197658,-25.4375,36.1756575597854
26,110,492,"R","2","S2",-10.3616398243045,3.25,10.8593775074178
26,111,423,"R","2","S1",-4.73938506588581,11.6875,12.6118764286977
26,112,676,"W","2","S2",29.0790629575404,7.8125,30.1102484004798
26,114,746,"W","2","S1",29.0790629575404,5,29.5057943883671
26,115,550,"R","2","S2",7.91068814055643,-9.40625,12.2905055192876
26,116,489,"R","2","S1",5.09956076134699,-10.8125,11.9547344683464
26,117,705,"W","2","S2",55.7847730600292,7.8125,56.3291759358236
26,118,461,"R","2","S1",19.1551976573938,-12.21875,22.7204632183485
26,119,555,"W","3","S2",55.6793557833089,17.40625,58.3366797093115
26,120,552,"R","2","S2",26.1830161054173,-19.25,32.497889660354
27,1,714,"R","1","S1",33,11,34.7850542618522
27,2,711,"W","1","S2",-11,-11,15.556349186104
27,3,741,"W","1","S1",51,-13,52.6307894677631
27,4,942,"R","3","S2",7,-20,21.1896201004171
27,5,765,"W","3","S2",21,-2,21.095023109729
27,6,696,"R","3","S1",33,-30,44.5982062419555
27,7,890,"R","1","S2",21,-27,34.2052627529741
27,8,675,"R","1","S1",41,-27,49.0917508345343
27,9,674,"R","3","S1",33,-25,41.4004830889689
27,10,819,"W","2","S1",-3,-12,12.369316876853
27,11,623,"W","2","S2",12,-18,21.6333076527839
27,12,604,"W","3","S1",1,3,3.16227766016838
27,13,671,"W","1","S1",-17,-11,20.2484567313166
27,14,1184,"W","2","S2",6,-5,7.81024967590665
27,15,506,"W","1","S2",33,11,34.7850542618522
27,16,452,"W","1","S2",38,-3,38.1182371050918
27,17,780,"R","1","S2",7,-17,18.3847763108502
27,18,939,"W","2","S1",-33,8,33.9558536926993
27,19,1037,"R","1","S1",7,-8,10.6301458127346
27,20,904,"W","2","S1",-23,22,31.8276609256791
27,21,689,"W","3","S1",-8,-3,8.54400374531753
27,22,712,"R","1","S2",11,-2,11.1803398874989
27,23,712,"W","2","S2",-4,-2,4.47213595499958
27,24,575,"R","1","S2",-4,-17,17.464249196573
27,25,507,"W","3","S2",8,2,8.24621125123532
27,26,653,"R","3","S2",24,-20,31.2409987036266
27,27,779,"W","1","S1",-34,-11,35.7351367704113
27,28,666,"W","2","S1",-39,-11,40.5215991787096
27,29,725,"W","3","S2",-10,3,10.4403065089106
27,30,503,"W","1","S1",34,-13,36.4005494464026
27,31,729,"R","3","S2",24,-20,31.2409987036266
27,32,557,"R","3","S1",5,-20,20.6155281280883
27,33,587,"W","3","S1",1,-12,12.0415945787923
27,34,651,"W","1","S2",5,-8,9.4339811320566
27,35,491,"W","3","S2",-6,-2,6.32455532033676
27,36,630,"R","1","S1",22,-24,32.5576411921994
27,37,509,"W","3","S1",-9,-1,9.05538513813742
27,38,600,"W","2","S2",29,-15,32.649655434629
27,39,731,"R","1","S2",27,2,27.0739727413618
27,40,586,"W","3","S2",-16,4,16.4924225024706
27,41,520,"R","3","S2",18,-22,28.4253408071038
27,42,600,"W","3","S1",1,30,30.0166620396073
27,43,808,"W","2","S2",27,-18,32.4499614791759
27,44,616,"W","1","S2",19,-11,21.9544984001001
27,45,754,"R","3","S1",9,-16,18.3575597506858
27,46,423,"W","3","S2",-11,26,28.2311884269862
27,47,419,"W","1","S1",21,-16,26.4007575648882
27,48,359,"W","3","S1",7,8,10.6301458127346
27,49,432,"R","1","S1",-28,-5,28.4429253066558
27,50,368,"R","3","S1",14,-16,21.2602916254693
27,51,612,"R","3","S2",1,-19,19.0262975904404
27,52,635,"W","2","S1",-12,-8,14.422205101856
27,53,526,"R","1","S2",22,-8,23.4093998214393
27,54,366,"R","3","S2",-16,20,25.6124969497314
27,55,640,"R","1","S1",15,-26,30.0166620396073
27,56,613,"W","1","S1",1,-14,14.0356688476182
27,57,365,"W","1","S2",34,-18,38.4707681233427
27,58,557,"R","3","S1",10,-44,45.1220566907139
27,59,329,"W","2","S2",25,-36,43.8292140016223
27,60,365,"W","1","S2",27,-16,31.3847096529504
27,61,701,"R","3","S1",15,-65,66.7083203206317
27,62,826,"R","3","S2",56,-40,68.818602136341
27,63,428,"W","1","S1",17,9,19.2353840616713
27,64,771,"W","3","S1",-36,-6,36.4965751817893
27,65,479,"W","1","S2",-8,-1,8.06225774829855
27,66,652,"W","2","S1",-3,-18,18.2482875908947
27,67,637,"R","3","S1",-9,0,9
27,68,1040,"R","1","S1",-8,-17,18.7882942280559
27,69,807,"W","3","S2",-2,-11,11.1803398874989
27,70,539,"W","1","S1",-47,-25,53.2353266168247
27,71,729,"R","2","S2",-2,3,3.60555127546399
27,72,802,"R","1","S2",14,0,14
27,73,630,"R","3","S2",-11,-17,20.2484567313166
27,74,553,"R","1","S2",-26,-10,27.8567765543682
27,75,512,"W","3","S2",8,13,15.2643375224737
27,76,657,"W","1","S2",3,-18,18.2482875908947
27,77,676,"W","1","S1",-17,-14,22.0227155455452
27,78,862,"W","3","S1",-6,-16,17.0880074906351
27,79,1069,"R","1","S1",37,-11,38.6005181312376
27,80,737,"R","1","S2",17,-8,18.7882942280559
27,81,1354,"W","2","S2",-59,-18,61.6846820531645
27,82,785,"R","3","S1",47,-15,49.335585534176
27,83,937,"R","3","S2",-17,-45,48.1040538832228
27,84,696,"W","2","S1",20,-20,28.2842712474619
27,85,767,"W","1","S2",21,-14,25.2388589282479
27,86,617,"R","1","S1",26,-30,39.6988664825584
27,87,551,"W","1","S1",-7,2,7.28010988928052
27,88,550,"R","1","S1",-13,-9,15.8113883008419
27,89,518,"R","3","S1",1,-25,25.0199920063936
27,90,471,"R","2","S1",-33,-16,36.6742416417845
27,91,690,"W","1","S1",-23,-18,29.2061637330205
27,92,1078,"R","1","S2",4,-27,27.2946881279124
27,93,431,"W","2","S2",46,-18,49.3963561409139
27,94,544,"R","2","S2",-4,-32,32.2490309931942
27,95,438,"W","3","S2",48,-24,53.665631459995
27,96,349,"W","3","S1",9,-10,13.4536240470737
27,97,610,"W","3","S2",20,-24,31.2409987036266
27,98,512,"R","3","S2",3,-45,45.0998891351187
27,99,373,"R","2","S1",-6,-58,58.309518948453
27,100,515,"W","3","S1",-21,-22,30.4138126514911
27,101,438,"W","1","S2",61,-26,66.3098786004016
27,102,370,"W","3","S1",-27,-7,27.8926513619627
27,103,571,"R","2","S1",29,-48,56.0802995712398
27,104,424,"R","3","S2",-12,-67,68.0661443009665
27,105,508,"R","3","S1",-21,-27,34.2052627529741
27,106,470,"R","2","S2",0,-52,52
27,107,425,"W","1","S1",-3,3,4.24264068711928
27,108,476,"W","3","S2",17,-16,23.3452350598575
27,109,370,"W","2","S1",33,-2,33.0605505096331
27,110,587,"W","2","S2",-10,-28,29.732137494637
27,111,510,"R","2","S2",-8,-16,17.8885438199983
27,112,539,"W","2","S1",-8,-17,18.7882942280559
27,113,511,"R","2","S1",-17,-18,24.7588368062799
27,114,375,"W","2","S1",0,-10,10
27,115,464,"R","3","S1",-21,-51,55.1543289325507
27,116,340,"W","2","S2",37,12,38.8973006775534
27,117,441,"R","2","S1",12,-36,37.9473319220206
27,118,355,"R","2","S2",-8,-25,26.2488094968134
27,119,311,"R","1","S2",-48,-4,48.1663783151692
27,120,341,"R","1","S1",-14,-34,36.7695526217005
28,1,677,"W","1","S1",54,-3,54.0832691319598
28,2,659,"W","2","S2",4,11,11.7046999107196
28,3,691,"W","3","S1",-7,12,13.8924439894498
28,4,662,"W","3","S2",7,29,29.8328677803526
28,5,1026,"W","2","S1",7,-9,11.4017542509914
28,6,694,"R","1","S1",42,-23,47.8852795752515
28,7,668,"W","2","S1",31,5,31.4006369362152
28,8,622,"R","1","S2",29,-13,31.7804971641414
28,9,643,"R","1","S2",-12,21,24.1867732448956
28,10,876,"W","2","S2",18,2,18.1107702762748
28,11,1534,"W","1","S2",31,9,32.2800247831379
28,12,1338,"W","2","S2",28,5,28.4429253066558
28,13,687,"W","1","S2",11,-19,21.9544984001001
28,14,757,"W","2","S1",7,-2,7.28010988928052
28,15,687,"W","1","S1",-36,-9,37.1079506305589
28,16,703,"W","3","S2",-57,6,57.3149195236284
28,17,1010,"R","3","S2",29,-11,31.0161248385416
28,18,887,"W","1","S1",22,5,22.561028345357
28,19,690,"R","3","S1",58,-22,62.0322496770833
28,20,774,"W","1","S2",31,4,31.2569992161756
28,21,992,"W","1","S1",2,3,3.60555127546399
28,22,735,"W","3","S1",-7,13,14.7648230602334
28,23,592,"W","3","S1",-30,15,33.5410196624968
28,24,580,"R","1","S1",49,-5,49.254441424099
28,25,838,"R","1","S2",12,-11,16.2788205960997
28,26,584,"R","3","S2",-8,0,8
28,27,611,"W","3","S2",30,8,31.04834939252
28,28,584,"R","3","S1",-25,15,29.1547594742265
28,29,641,"W","1","S2",-19,-14,23.6008474424119
28,30,687,"R","3","S2",21,19,28.3196045170126
28,31,559,"W","1","S1",-25,-14,28.6530975637888
28,32,677,"R","3","S1",5,1,5.09901951359278
28,33,622,"R","1","S1",25,-11,27.3130005674953
28,34,871,"W","2","S2",-3,17,17.2626765016321
28,35,628,"R","1","S2",15,4,15.52417469626
28,36,725,"W","2","S1",-23,-15,27.459060435492
28,37,655,"W","3","S2",-46,9,46.8721665810319
28,38,562,"W","1","S2",18,0,18
28,39,576,"R","3","S2",3,5,5.8309518948453
28,40,1046,"W","1","S2",-11,-12,16.2788205960997
28,41,666,"W","2","S2",-25,-17,30.2324329156619
28,42,560,"W","1","S1",-19,-8,20.6155281280883
28,43,472,"W","1","S2",14,-12,18.4390889145858
28,44,488,"W","3","S1",-81,-1,81.0061726043145
28,45,713,"R","1","S1",76,-49,90.4267659490264
28,46,614,"W","3","S1",-89,-5,89.1403387922662
28,47,748,"W","2","S1",-40,-12,41.7612260356422
28,48,533,"W","3","S2",-42,-1,42.0119030752
28,49,498,"R","3","S1",42,-21,46.9574275274956
28,50,631,"R","1","S2",-4,3,5
28,51,494,"W","3","S1",-39,5,39.319206502675
28,52,550,"R","1","S1",-1,0,1
28,53,460,"W","3","S2",-32,8,32.9848450049413
28,54,467,"W","2","S1",3,-16,16.2788205960997
28,55,569,"R","3","S1",13,-5,13.9283882771841
28,56,554,"R","1","S2",-27,15,30.886890422961
28,57,488,"R","1","S1",-36,5,36.3455636907725
28,58,550,"R","3","S2",-71,34,78.7210264160726
28,59,586,"R","3","S1",9,18,20.1246117974981
28,60,709,"W","2","S2",58,-4,58.1377674149945
28,61,1015,"R","3","S2",-10,15,18.0277563773199
28,62,816,"W","1","S1",56,8,56.5685424949238
28,63,682,"R","2","S1",9,11,14.2126704035519
28,64,526,"W","3","S1",23,7,24.0416305603426
28,65,508,"R","3","S1",-13,16,20.6155281280883
28,66,904,"R","1","S2",-8,5,9.4339811320566
28,67,653,"W","2","S1",44,-6,44.407206622349
28,68,871,"R","2","S2",14,0,14
28,69,588,"R","2","S2",-10,18,20.591260281974
28,70,538,"W","2","S2",40,16,43.081318457076
28,71,535,"W","1","S1",50,3,50.0899191454728
28,72,486,"W","3","S2",65,33,72.8971878744304
28,73,578,"W","1","S2",68,-14,69.4262198308391
28,74,733,"W","3","S2",35,7,35.6931365951495
28,75,820,"R","1","S1",-8,25,26.2488094968134
28,76,531,"R","1","S1",-21,26,33.4215499341368
28,77,656,"W","1","S2",43,9,43.9317652729776
28,78,843,"W","2","S1",33,10,34.4818792991333
28,79,578,"W","3","S1",25,12,27.7308492477241
28,80,531,"R","3","S2",31,4,31.2569992161756
28,81,561,"W","1","S1",27,-3,27.1661554144122
28,82,601,"R","1","S2",-35,45,57.0087712549569
28,83,842,"R","3","S2",-26,4,26.3058928759318
28,84,780,"R","2","S1",29,18,34.132096331752
28,85,588,"R","3","S1",4,-4,5.65685424949238
28,86,620,"R","1","S1",-23,14,26.9258240356725
28,87,639,"W","2","S2",1,-3,3.16227766016838
28,88,729,"W","1","S2",38,-3,38.1182371050918
28,89,963,"R","2","S1",26,12,28.6356421265527
28,90,572,"R","1","S2",29,34,44.6878059430087
