date,time,computer.platform,computer.os,display.canvaswidth,display.canvasheight,display.width,display.height,display.refreshrate,blockcode,trialcode,trial_number,Age,Sex,Handedness,response_time,mousex,mousey,audio_condition_select,survey_Q1,survey_Q2,survey_Q3,survey_Q4,survey_Q5
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,W2_trial,100,32,Male,Right-handed,931,1560,852,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,Mouse_test,100,32,Male,Right-handed,1224,1556,852,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,centermouse,100,32,Male,Right-handed,1224,1556,852,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,F0_M2_trial,101,32,Male,Right-handed,1224,1556,852,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,W2_trial,101,32,Male,Right-handed,1224,1556,852,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,Mouse_test,101,32,Male,Right-handed,1072,1538,858,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,centermouse,101,32,Male,Right-handed,1072,1538,858,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,F0_M2_trial,102,32,Male,Right-handed,1072,1538,858,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,R2_trial,102,32,Male,Right-handed,1072,1538,858,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,Mouse_test,102,32,Male,Right-handed,854,1202,787,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,centermouse,102,32,Male,Right-handed,854,1202,787,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W1,F0_M1_trial,103,32,Male,Right-handed,854,1202,787,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W1,W1_trial,103,32,Male,Right-handed,854,1202,787,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W1,Mouse_test,103,32,Male,Right-handed,1022,1517,851,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W1,centermouse,103,32,Male,Right-handed,1022,1517,851,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,F0_M2_trial,104,32,Male,Right-handed,1022,1517,851,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,W2_trial,104,32,Male,Right-handed,1022,1517,851,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,Mouse_test,104,32,Male,Right-handed,939,1553,851,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,centermouse,104,32,Male,Right-handed,939,1553,851,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,F0_M1_trial,105,32,Male,Right-handed,939,1553,851,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,R1_trial,105,32,Male,Right-handed,939,1553,851,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,Mouse_test,105,32,Male,Right-handed,922,1199,796,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,centermouse,105,32,Male,Right-handed,922,1199,796,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,F0_M1_trial,106,32,Male,Right-handed,922,1199,796,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,R1_trial,106,32,Male,Right-handed,922,1199,796,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,Mouse_test,106,32,Male,Right-handed,963,1205,781,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,centermouse,106,32,Male,Right-handed,963,1205,781,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,F0_M2_trial,107,32,Male,Right-handed,963,1205,781,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,W2_trial,107,32,Male,Right-handed,963,1205,781,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,Mouse_test,107,32,Male,Right-handed,1122,1548,846,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,centermouse,107,32,Male,Right-handed,1122,1548,846,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,F0_M1_trial,108,32,Male,Right-handed,1122,1548,846,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,R1_trial,108,32,Male,Right-handed,1122,1548,846,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,Mouse_test,108,32,Male,Right-handed,1073,1220,792,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,centermouse,108,32,Male,Right-handed,1073,1220,792,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,F0_M1_trial,109,32,Male,Right-handed,1073,1220,792,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,R1_trial,109,32,Male,Right-handed,1073,1220,792,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,Mouse_test,109,32,Male,Right-handed,973,1213,777,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,centermouse,109,32,Male,Right-handed,973,1213,777,2,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,F0_M3_trial,110,32,Male,Right-handed,973,1213,777,5,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,W3_trial,110,32,Male,Right-handed,973,1213,777,5,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,Mouse_test,110,32,Male,Right-handed,1155,1597,850,5,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,centermouse,110,32,Male,Right-handed,1155,1597,850,5,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,F0_M3_trial,111,32,Male,Right-handed,1155,1597,850,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,W3_trial,111,32,Male,Right-handed,1155,1597,850,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,Mouse_test,111,32,Male,Right-handed,1106,1616,853,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,centermouse,111,32,Male,Right-handed,1106,1616,853,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R3,F0_M3_trial,112,32,Male,Right-handed,1106,1616,853,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R3,R3_trial,112,32,Male,Right-handed,1106,1616,853,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R3,Mouse_test,112,32,Male,Right-handed,821,1171,773,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R3,centermouse,112,32,Male,Right-handed,821,1171,773,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W1,F0_M1_trial,113,32,Male,Right-handed,821,1171,773,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W1,W1_trial,113,32,Male,Right-handed,821,1171,773,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W1,Mouse_test,113,32,Male,Right-handed,638,1522,850,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W1,centermouse,113,32,Male,Right-handed,638,1522,850,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,F0_M3_trial,114,32,Male,Right-handed,638,1522,850,5,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,W3_trial,114,32,Male,Right-handed,638,1522,850,5,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,Mouse_test,114,32,Male,Right-handed,822,1581,854,5,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,centermouse,114,32,Male,Right-handed,822,1581,854,5,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,F0_M1_trial,115,32,Male,Right-handed,822,1581,854,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,R1_trial,115,32,Male,Right-handed,822,1581,854,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,Mouse_test,115,32,Male,Right-handed,621,1218,794,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R1,centermouse,115,32,Male,Right-handed,621,1218,794,1,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,F0_M2_trial,116,32,Male,Right-handed,621,1218,794,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,R2_trial,116,32,Male,Right-handed,621,1218,794,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,Mouse_test,116,32,Male,Right-handed,689,1186,765,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,centermouse,116,32,Male,Right-handed,689,1186,765,4,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,F0_M3_trial,117,32,Male,Right-handed,689,1186,765,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,W3_trial,117,32,Male,Right-handed,689,1186,765,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,Mouse_test,117,32,Male,Right-handed,1089,1570,849,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W3,centermouse,117,32,Male,Right-handed,1089,1570,849,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,F0_M2_trial,118,32,Male,Right-handed,1089,1570,849,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,W2_trial,118,32,Male,Right-handed,1089,1570,849,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,Mouse_test,118,32,Male,Right-handed,872,1561,850,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_W2,centermouse,118,32,Male,Right-handed,872,1561,850,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R3,F0_M3_trial,119,32,Male,Right-handed,872,1561,850,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R3,R3_trial,119,32,Male,Right-handed,872,1561,850,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R3,Mouse_test,119,32,Male,Right-handed,722,1184,791,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R3,centermouse,119,32,Male,Right-handed,722,1184,791,6,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,F0_M2_trial,120,32,Male,Right-handed,722,1184,791,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,R2_trial,120,32,Male,Right-handed,722,1184,791,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,Mouse_test,120,32,Male,Right-handed,663,1198,781,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_R2,centermouse,120,32,Male,Right-handed,663,1198,781,3,0,0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_final_questionaire,Survey_Q1,120,32,Male,Right-handed,663,1198,781,3,"You wanted to measure the precision with which I would remember the last position of the finger, through the image and the sound of the robot hand",0,0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_final_questionaire,Survey_Q2,120,32,Male,Right-handed,663,1198,781,3,"You wanted to measure the precision with which I would remember the last position of the finger, through the image and the sound of the robot hand","You can use my data, I clearly understood what I had to do",0,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_final_questionaire,Survey_Q3option1,120,32,Male,Right-handed,663,1198,781,3,"You wanted to measure the precision with which I would remember the last position of the finger, through the image and the sound of the robot hand","You can use my data, I clearly understood what I had to do",No,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,block_final_questionaire,Survey_Q3option2,120,32,Male,Right-handed,663,1198,781,3,"You wanted to measure the precision with which I would remember the last position of the finger, through the image and the sound of the robot hand","You can use my data, I clearly understood what I had to do",No,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,debrief_block,debrief1,120,32,Male,Right-handed,663,1198,781,3,"You wanted to measure the precision with which I would remember the last position of the finger, through the image and the sound of the robot hand","You can use my data, I clearly understood what I had to do",No,0,0
01/09/2022,23:26:50,mac,osx,2560px,1440px,2560,1440,60,debrief_block,debrief2,120,32,Male,Right-handed,663,1198,781,3,"You wanted to measure the precision with which I would remember the last position of the finger, through the image and the sound of the robot hand","You can use my data, I clearly understood what I had to do",No,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,Welcome_block,Welcome_trial,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,Welcome_block,Consent1,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,Welcome_block,Consent2,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,Welcome_block,Consent3,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,Age,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,Sexoption1,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,Sexoption2,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,Sexoption3,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,Sexoption4,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,Sexother,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,Handednessoption1,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,Handednessoption2,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,Handednessoption3,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,Handednessoption4,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,demographics,thanks,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,sound_check_block,SoundCheck1,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,sound_check_block,SoundCheck2,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,sound_check_block,SoundCheck2,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,sound_check_block,SoundCheck2,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,Instruction_block,Instructions1,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,Instruction_block,Instructions2,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,Instruction_block,begin_practice,0,26,Female,Left-handed,0,0,0,0,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,F0_M1_trial,0,26,Female,Left-handed,0,0,0,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,R1_trial,0,26,Female,Left-handed,0,0,0,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,Mouse_test,0,26,Female,Left-handed,4680,867,434,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,centermouse,0,26,Female,Left-handed,4680,867,434,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,F0_M1_trial,0,26,Female,Left-handed,4680,867,434,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,W1_trial,0,26,Female,Left-handed,4680,867,434,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,Mouse_test,0,26,Female,Left-handed,1417,750,459,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,centermouse,0,26,Female,Left-handed,1417,750,459,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,F0_M1_trial,0,26,Female,Left-handed,1417,750,459,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,R1_trial,0,26,Female,Left-handed,1417,750,459,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,Mouse_test,0,26,Female,Left-handed,2656,664,447,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,centermouse,0,26,Female,Left-handed,2656,664,447,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,F0_M1_trial,0,26,Female,Left-handed,2656,664,447,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,W1_trial,0,26,Female,Left-handed,2656,664,447,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,Mouse_test,0,26,Female,Left-handed,1994,750,446,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,centermouse,0,26,Female,Left-handed,1994,750,446,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,F0_M1_trial,0,26,Female,Left-handed,1994,750,446,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,R1_trial,0,26,Female,Left-handed,1994,750,446,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,Mouse_test,0,26,Female,Left-handed,2477,669,441,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,centermouse,0,26,Female,Left-handed,2477,669,441,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,F0_M1_trial,0,26,Female,Left-handed,2477,669,441,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,W1_trial,0,26,Female,Left-handed,2477,669,441,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,Mouse_test,0,26,Female,Left-handed,2437,709,451,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,centermouse,0,26,Female,Left-handed,2437,709,451,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,F0_M1_trial,0,26,Female,Left-handed,2437,709,451,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,R1_trial,0,26,Female,Left-handed,2437,709,451,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,Mouse_test,0,26,Female,Left-handed,2128,672,448,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,centermouse,0,26,Female,Left-handed,2128,672,448,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,F0_M1_trial,0,26,Female,Left-handed,2128,672,448,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,W1_trial,0,26,Female,Left-handed,2128,672,448,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,Mouse_test,0,26,Female,Left-handed,2048,722,462,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice,centermouse,0,26,Female,Left-handed,2048,722,462,2,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,F0_M1_trial,0,26,Female,Left-handed,2048,722,462,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,R1_trial,0,26,Female,Left-handed,2048,722,462,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,Mouse_test,0,26,Female,Left-handed,2053,704,455,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,reach_block_practice,centermouse,0,26,Female,Left-handed,2053,704,455,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice_final,F0_M1_trial,0,26,Female,Left-handed,2053,704,455,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice_final,W1_trial,0,26,Female,Left-handed,2053,704,455,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice_final,Mouse_test,0,26,Female,Left-handed,1262,714,448,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice_final,centermouse,0,26,Female,Left-handed,1262,714,448,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,withdraw_block_practice_final,repractice,0,26,Female,Left-handed,1262,714,448,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W3,F0_M3_trial,1,26,Female,Left-handed,1262,714,448,5,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W3,W3_trial,1,26,Female,Left-handed,1262,714,448,5,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W3,Mouse_test,1,26,Female,Left-handed,1058,707,449,5,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W3,centermouse,1,26,Female,Left-handed,1058,707,449,5,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W1,F0_M1_trial,2,26,Female,Left-handed,1058,707,449,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W1,W1_trial,2,26,Female,Left-handed,1058,707,449,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W1,Mouse_test,2,26,Female,Left-handed,1356,716,446,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W1,centermouse,2,26,Female,Left-handed,1356,716,446,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_R3,F0_M3_trial,3,26,Female,Left-handed,1356,716,446,5,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_R3,R3_trial,3,26,Female,Left-handed,1356,716,446,5,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_R3,Mouse_test,3,26,Female,Left-handed,1319,667,421,5,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_R3,centermouse,3,26,Female,Left-handed,1319,667,421,5,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W3,F0_M3_trial,4,26,Female,Left-handed,1319,667,421,6,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W3,W3_trial,4,26,Female,Left-handed,1319,667,421,6,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W3,Mouse_test,4,26,Female,Left-handed,1047,715,457,6,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_W3,centermouse,4,26,Female,Left-handed,1047,715,457,6,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_R1,F0_M1_trial,5,26,Female,Left-handed,1047,715,457,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_R1,R1_trial,5,26,Female,Left-handed,1047,715,457,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_R1,Mouse_test,5,26,Female,Left-handed,1359,725,454,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_R1,centermouse,5,26,Female,Left-handed,1359,725,454,1,0,0,0,0,0
01/09/2022,23:26:04,win,win10,1366px,768px,1366,768,60,block_R3,F0_M3_trial,6,26,Female,Left-handed,1359,725,454,6,0,0,0,0,0
